Index,Red Water STD,Red Non-Water STD,Green Water STD,Green Non-Water STD,Blue Water STD,Blue Non-Water STD
8103,36.85774897,26.35447761,38.77617577,28.67350765,46.63526226,32.9666398
8110,--,20.69348721,--,24.72129164,--,40.56361105
8111,23.41829745,19.63840702,27.39033717,17.44724724,41.1225935,17.72651173
8114,15.00728898,22.58406346,18.19501774,21.21408781,29.65447419,20.20972846
8117,11.87101722,44.36555467,12.95874882,42.85298866,22.67897068,39.72783452
8118,16.9151472,23.75589794,21.47913049,20.75393027,40.58770984,16.65743228
8120,7.754684215,51.65144968,10.03175978,43.28217821,14.71430585,31.36759432
8121,18.40331031,28.03556793,19.98651152,25.92794143,28.7058101,22.84112213
8125,14.27272075,24.70129139,15.49949801,22.97604981,24.67494991,18.01837548
8127,4.057929701,42.61130889,4.736128632,39.29240333,8.505372614,37.9887509
8131,20.13749831,17.84713527,22.20246004,16.24050912,33.80688619,19.27316911
8138,17.4982243,15.69359063,23.30535345,10.60236117,36.81439526,6.842626194
8139,7.318802928,48.99479488,7.76123501,42.06851064,12.36539502,34.11249228
8140,14.58635031,27.39397569,16.00459229,26.1071309,27.22932462,24.7869241
8141,9.962068871,26.0990801,11.71518993,23.65483617,15.66987556,20.63639924
8146,10.04718106,56.00752338,13.10638986,48.05740998,23.20207902,40.12067942
8147,8.40604238,50.18269064,10.76340664,44.40715211,19.51967018,36.66926505
8152,21.81999724,34.0698182,26.65268783,37.95865588,36.15110317,40.1464551
8156,10.14241377,45.27407805,10.53135788,44.55114057,17.824422,42.00540826
8157,15.59010879,32.22344627,16.86275482,32.77280021,25.15875744,36.45010942
8159,17.5155126,10.71084774,19.36804158,9.639684128,31.19612026,9.456540195
8160,16.45436443,11.25095789,18.3663973,10.89668838,31.04366929,13.7597494
8161,11.45103582,25.14458185,14.88281565,21.63688526,31.16545927,15.39226874
8162,10.67745494,27.74694522,12.12721222,24.17986221,27.22248037,18.32653337
8163,13.43411705,38.46607517,16.27102219,35.0868084,21.88837775,30.74885596
8164,7.229481394,34.67549088,7.83128984,30.1295297,13.45518702,21.3169012
8165,25.53598489,2.59331849,24.8593654,2.956078724,30.67322481,6.816131952
8167,17.75130255,22.33540425,21.53657332,20.4781857,33.14330577,23.71604866
8168,11.44693674,46.21599356,14.00648827,43.33477888,21.78274092,34.69558703
8169,19.66053823,4.172900289,21.52556693,4.944167253,32.46383343,11.2587062
8171,19.46933957,21.11695417,21.47532593,15.93851305,45.00463654,18.01203114
8172,12.65056125,37.47389843,14.53983708,33.1283498,24.36558293,22.43525306
8173,14.88265576,33.47699636,18.55419259,33.85387446,32.68783441,38.20085799
8177,14.93225856,20.36255058,19.99072058,16.97975397,37.24131151,16.05533112
8178,14.25379324,29.11594564,15.84265506,27.09774487,23.02691231,23.71511681
8182,31.24743049,4.068886281,31.18861326,5.802647524,35.87960841,9.154608275
8185,13.9738515,29.53743905,16.7238528,29.28650252,29.98325355,33.38309082
8186,13.37018637,37.03561452,14.63956423,36.88106399,28.23521049,36.08218321
8189,20.24876446,48.84197125,22.40375291,43.67172285,36.42391323,42.2472351
8192,43.26410549,2.319333939,39.87645235,2.011133013,37.73737142,2.515239238
8193,38.80737441,2.561362504,40.13615105,2.565573917,44.28575141,2.943819964
8195,9.297021726,43.5050889,10.54048253,37.36304156,16.90204272,27.63989195
8196,22.28667393,17.96366544,25.32849424,15.23948602,51.92327946,11.53413101
8197,19.12394283,18.12011369,22.26499233,17.08345579,36.88542747,14.5896368
8198,10.85580967,30.18332256,11.55627323,30.93707005,22.83684816,25.56518659
8199,12.6360619,37.49521402,14.51550714,35.73203426,25.65290619,30.9785467
8201,10.64817079,30.75197855,12.52337398,31.05980902,26.98753752,24.64439869
8202,22.06003004,13.92422004,24.35142477,12.4941453,36.76717457,14.67366692
8203,15.59731517,28.74483755,20.27338254,34.8308968,43.0147505,38.11156836
8204,14.14033113,34.44620957,15.7113056,34.97311381,25.68181361,32.10603081
8206,14.51389936,33.94255227,16.31530205,30.79295865,27.66335689,23.12203344
8207,13.67948288,52.6016264,16.20555124,58.81977194,24.1592718,53.8893816
8208,13.85557538,27.40681368,16.2166491,30.91239093,24.1244287,30.50255176
8209,23.20185019,28.85305212,26.26845428,31.87050057,45.2431083,43.21361672
8210,15.76202107,19.07581846,18.0884169,16.47474835,28.53436196,12.61717031
8211,12.49602907,3.138465453,15.52415663,3.462922741,22.54399549,7.849316194
8214,14.36401134,45.54642347,17.47476483,46.36151192,30.76655471,50.69321884
8215,16.12342315,33.46070277,18.14598028,34.30687621,25.41641295,36.78410929
8217,14.63727802,18.49260138,16.19535308,17.9513748,24.65464854,16.31245439
8218,12.95508802,42.60259381,14.55296777,38.46000207,24.59573725,38.81149363
8219,9.511985692,4.180459308,11.16050113,3.417047229,12.83692294,5.976188497
8220,8.214193761,4.205535389,9.113936098,3.529789882,13.3520158,5.818312016
8224,14.13781896,43.42814746,15.18553237,42.05412805,28.29504939,40.34421563
8229,8.41811205,5.24854091,10.87074035,4.140552106,16.17171543,5.818428242
8230,22.43307931,33.076971,25.01093425,30.35929679,33.00271461,24.9232702
8232,13.08649067,26.49590099,14.25349805,25.75500642,25.05943372,20.9542598
8235,13.14433917,48.11678733,13.94499345,49.29683767,22.13665061,46.57241379
8236,15.24336397,45.35503118,17.79645214,44.82621474,31.59002433,38.47518743
8237,17.63388342,39.9456014,21.76171589,41.66664595,33.58009661,39.61680426
8238,16.52554077,42.98558876,17.59894364,42.41055154,30.54157605,41.70226241
8239,19.29139641,5.888319036,24.63179629,6.652497946,45.69813433,6.662939131
8240,21.19205615,46.35702901,24.29046137,43.86176333,42.63583243,38.59236885
8242,8.63475498,3.063126966,10.63046303,3.484715363,16.12583564,6.769987717
8243,11.45008209,40.9460401,13.44458828,39.57936777,17.46274043,36.06385573
8244,19.42759347,11.55771017,24.08305058,13.08452034,44.18035974,20.33834802
8245,14.22105911,52.87438391,16.18468523,48.60273725,22.82903795,45.1901018
8246,14.74612335,48.20508372,15.97271175,43.73130543,21.42998868,36.27195025
8247,14.07003551,50.85633229,15.41783349,49.09784623,21.56589286,50.58800519
8248,14.68428882,47.57217463,16.22640047,46.60388274,21.61768599,41.65678428
8251,8.569415409,60.66223628,9.722839726,60.07251554,18.71427291,58.15435695
8253,19.63421206,15.11623391,24.87080504,15.73390127,42.84730011,13.63862941
8254,16.34803419,16.18965867,20.0012872,15.080847,41.59978115,14.24707833
8258,15.38011588,42.76800027,16.62920415,38.60111234,29.34780215,39.39382372
8265,13.89819008,25.29282632,16.24691352,22.41324428,30.24769335,17.69278625
8266,20.07509605,15.66379193,24.60737094,12.26417118,43.99276611,11.56224215
8267,14.55458846,24.27457535,17.82797242,22.07586859,34.01966281,14.94450729
8271,12.88395021,37.28818772,15.97102949,41.77139493,24.95508239,34.70916456
8273,11.50712768,58.46437745,12.55809505,58.33835391,21.45330177,53.93656551
8276,11.55320833,69.3344735,13.30759655,71.04130672,21.42255667,66.84479215
8281,6.983279142,32.93461815,8.206830891,30.7018993,13.04034022,27.74268903
8285,18.02154056,37.08503969,19.7802858,37.75638136,33.15688829,35.04814143
8286,15.11674154,59.8509688,16.01623804,59.59855164,25.2890963,52.14331947
8288,16.09863084,16.40398953,17.38534184,14.56743963,26.84244,11.52082492
8289,14.45173221,14.04101004,15.73634516,13.03939417,24.70558837,10.77602477
8294,8.725347588,49.36659389,16.89403658,46.50714879,11.4308824,38.29429309
8296,10.94270504,4.151074105,12.07752629,3.679628547,17.50010864,2.788474745
8297,12.08824819,5.307943815,12.83839767,3.803390804,17.0972438,2.458125437
8300,19.17075441,13.23221815,25.36534127,9.706857384,43.03658375,7.192509977
8303,7.312435507,5.385686214,7.446253678,4.037333774,12.35505114,5.116145424
8304,14.23928513,34.30267026,15.97745819,31.47421873,24.63047683,25.50795547
8305,21.5390125,24.75153669,22.42092803,21.82008687,26.33213158,16.21393535
8307,16.92110636,16.22826323,20.54541103,10.6888429,35.2368074,8.289011799
8310,20.176703,23.62533231,21.82846926,15.8477748,35.088443,10.96201047
8312,8.091281573,35.20188591,8.929677438,29.67732277,13.23421261,21.64958429
8314,8.682738074,33.24592142,10.29381458,29.28998596,18.19206923,21.59847389
8316,15.185367,22.92497078,16.63908813,20.52335639,26.96169048,15.20316744
8319,30.83554425,5.423620328,32.81244223,8.77453941,40.48678504,8.245938314
8321,11.5709939,29.2786401,15.73288411,28.43179935,26.03539349,25.77665901
8325,11.08679645,52.8466319,14.12186828,53.90705383,21.71935126,50.12373754
8327,18.39130372,20.40007006,22.38440631,14.07450354,48.75923357,11.08354205
8328,27.68634093,3.714516588,29.61657349,5.437062755,37.54805378,5.602786645
8330,24.9281634,27.32158648,27.35627985,28.42915456,47.19187828,27.04778601
8331,11.11013514,30.33476593,11.63619603,28.05666691,25.96127483,25.5129185
8332,11.47020847,28.66996855,14.40339613,26.49015841,26.15366218,18.01006628
8333,20.00632014,39.55723071,22.88763061,48.4478718,36.00943372,66.30965861
8334,17.20434839,29.34275744,22.22950927,16.87755912,45.89039458,11.21345767
8335,27.1132957,41.41799132,31.09465268,42.52980721,42.16535717,40.20801992
8336,12.19582456,24.95141055,14.31846341,21.00643183,26.61734591,15.58425279
8338,8.979817869,45.72796217,11.49420778,38.62831814,13.73277132,25.57632491
8339,13.80084967,34.09103947,16.94568763,32.46059795,34.01769471,32.14552623
8340,15.79621568,40.8039236,19.31282922,38.73839,33.10765754,29.65368722
8341,12.7439279,28.26858901,14.83576319,26.25676489,25.47977965,20.47349427
8343,16.87229609,25.82578649,19.9885832,22.6529022,37.72996709,16.17217571
8344,7.540646493,25.60463146,8.352666135,22.95925339,16.13030574,18.30059728
8347,10.5161076,42.53061808,12.7160605,41.80164591,24.23443017,39.94071852
8348,12.92387734,31.67486223,14.54374691,28.35562488,25.98846419,22.9373332
8349,15.80268428,19.90046706,17.79907315,16.04580142,30.89634954,13.53969602
8350,16.97692461,39.81217826,19.50436277,39.60321517,33.94681665,40.88500762
8351,15.14366892,20.8054559,18.82551451,17.85373103,33.7124438,12.44443736
8352,37.21329293,5.42920604,40.61683978,6.251395471,44.49319565,8.274636371
8353,44.06890626,8.457768703,45.22328692,8.94912751,48.34137522,9.957140217
8356,14.00776168,3.396535489,16.59276602,3.438207672,29.71967956,7.452321088
8357,15.45608332,56.81791428,18.74541757,56.3680544,32.81230131,52.37951849
8358,23.56649947,14.0117376,24.69554183,12.06019696,32.65338209,11.47502123
8367,12.84263958,41.95658178,15.72193566,36.20729253,26.43809287,28.74654479
8369,11.61204101,53.1429292,12.52204631,49.96488055,18.04663247,46.98109117
8370,41.87039168,5.190180486,38.2339573,6.713851337,36.26119992,11.89375965
8371,20.33256078,29.84781419,22.56143308,20.93692942,42.72391296,17.85236998
8372,6.117698163,49.91535757,7.311713794,42.59294758,10.38919783,31.35975226
8375,11.28658506,50.37354888,14.23679693,53.71547713,22.91626517,54.92529404
8376,18.3019873,21.48513065,21.65449239,21.39809994,25.34076645,21.5141725
8377,16.79654052,38.05350427,20.1902444,38.90561683,28.0837392,38.81224713
8378,--,0,--,0,--,0
8379,9.687605676,37.53904126,12.92873355,36.54324287,17.82038444,34.66733592
8380,22.47361267,36.74768528,27.39632031,40.28401057,42.94814625,46.37831973
8381,12.29319528,29.06415534,13.33627601,31.02895479,21.31852561,41.72321314
8382,16.57698784,32.03927485,18.43679679,32.75475763,31.75976314,28.6763122
8383,23.77165228,28.29846247,25.97979858,38.18866435,39.2603064,24.34403865
8384,11.34024966,44.50922431,13.2348612,48.99822717,18.88913247,52.65966379
8386,6.834813021,32.06780436,8.196368282,31.93728243,14.40543378,26.66323289
8387,11.04573362,22.23363247,12.54929089,21.73884505,20.75543791,21.11251768
8388,24.19725314,5.02886485,23.94138844,4.940230096,34.82994481,13.75247654
8389,25.59412465,16.55052443,27.0607075,16.34325627,31.01635613,17.28385666
8390,18.42343894,37.04565009,21.3907776,39.37299038,34.42201603,36.75328494
8391,9.480374842,39.44035816,9.060938132,31.75672551,25.58483296,23.38465818
8392,20.94392388,16.68302212,24.27969837,13.7683028,33.97902054,19.91787605
8393,26.0256369,34.87641448,28.75732884,35.62649789,41.08529594,34.72105915
8394,23.37176733,36.25976438,27.1788378,31.93624466,35.90682529,43.88736858
8395,24.06770995,43.64355945,27.17874959,49.56008796,44.45000795,43.62849025
8396,16.74789099,51.2820016,19.26611054,56.06925772,28.91304377,48.20167055
8397,9.750403966,35.58504106,10.57096988,37.85686015,16.22287216,37.36488865
8398,25.92955776,40.67510467,29.36367678,44.09163319,43.89402311,34.89405927
8399,11.20473577,37.28208061,14.60798364,33.80372203,19.2769381,29.19954804
8400,24.64578122,35.40286494,30.42219206,33.64323705,37.30817795,26.26033043
8401,38.47076379,2.581406668,36.90104396,3.385149415,40.95061352,5.402670964
8402,8.669052672,48.55277321,10.52556431,47.23367226,14.18858121,50.20028079
8404,6.51189895,43.02311541,8.910912152,40.9147791,12.99078346,34.91348063
8405,29.21799514,3.273344163,29.42240629,2.972832923,34.49029138,5.647353316
8406,6.378318684,37.95411337,8.742636202,35.35233981,11.92631004,31.88133818
8407,22.50581473,27.75032934,26.13349922,30.84285492,42.89158084,31.87726888
8408,11.77216588,28.24142115,12.4669935,26.13453995,18.71986411,21.37713283
8409,21.73868614,13.47604034,23.82349243,11.53152734,42.17817441,14.54606586
8410,16.89187171,7.986645963,23.35360346,5.81558802,43.00848715,8.773598223
8411,10.04124046,48.69114781,11.55101452,45.92307226,18.25535851,39.90392603
8412,9.378511574,26.76017388,11.7669545,23.26490271,19.17283984,17.64688718
8413,8.954521841,38.44880907,10.07201664,33.50471251,18.47815019,24.95480322
8414,10.50956796,29.58571704,14.21656672,25.20818798,26.13689493,19.26667701
8415,13.73720696,32.44992552,16.18830698,30.14450035,24.05039369,23.7640659
8416,7.517456967,43.79564207,7.713438905,43.31383329,14.13271498,41.57797929
8418,30.1048517,3.087901456,30.65443537,2.989352148,36.77029582,7.606863041
8419,32.03392711,2.802165082,32.15263048,2.553602168,37.00635139,6.248056086
8420,15.93579718,40.79505542,17.80104522,39.20842514,24.07163142,37.6319799
8421,57.77768194,3.236519749,58.76050383,3.440486324,62.63083733,6.204721841
8422,14.63482758,40.18112879,16.00542815,40.18644896,26.10692269,43.13911519
8423,12.80990325,36.02288524,13.04367144,36.7597751,22.14178062,35.45153697
8424,11.92743294,37.11525135,12.34571983,37.70684145,22.96925952,36.59478419
8425,12.32747498,27.90631204,12.57705227,28.93386731,26.58847809,32.8683795
8426,12.82464006,35.0347631,13.53220719,35.69399024,25.00459808,38.43904981
8427,13.69144867,31.81162548,13.8362926,31.91629967,25.74833835,32.03117334
8428,61.20685421,3.196838768,59.14939046,3.430281104,57.17141546,5.842810299
8429,27.78977144,4.720719023,29.2665672,5.974395246,45.67726034,10.75668695
8430,11.19176642,34.25502588,10.33171777,34.47375202,24.49160398,40.30833691
8431,8.382965788,35.48741207,10.83210766,34.03622726,17.74344926,33.46566182
8432,21.16454108,11.54854397,27.4820196,9.684767935,42.95738832,7.489110327
8433,21.24561364,23.54401529,24.94476469,25.38544092,40.82529124,37.96184574
8434,23.01873001,15.84592643,26.27969117,16.52185652,35.45180523,17.71057473
8435,12.66742194,32.06354675,14.54488003,33.7659044,24.44008895,25.38577131
8436,5.897535998,33.29490335,7.138333649,30.39494457,13.6361814,24.98679392
8437,13.89555498,22.53217701,18.07332193,28.96358379,28.28342265,32.7020076
8439,25.8712013,16.24460693,28.4121441,20.32774798,41.76764195,31.31673539
8440,19.86591271,17.6042674,22.03715205,15.95067289,37.88889767,16.36330063
8441,12.71489255,42.43824624,13.5883115,42.75370308,25.27449271,44.18756156
8442,8.021128946,42.78474159,8.665576685,47.03913308,21.51881733,47.48435525
8443,12.20738866,37.48020385,12.65626639,37.06670553,23.32726503,35.62920502
8444,9.94466714,40.10967898,9.503070541,40.07637362,18.89732376,39.1578005
8446,14.57825391,17.15353439,15.33640637,16.18753774,23.27174544,13.88796565
8447,12.61212802,33.37481568,14.62469973,33.24461961,24.46249013,27.74364921
8448,14.08985472,29.50371965,15.86562269,27.5899138,26.7562931,23.21288801
8449,14.85355961,36.0955884,16.00024005,34.31249492,26.88333979,30.2580606
8450,22.53158137,15.05827824,25.6535678,10.81100549,50.93665207,10.19023084
8451,11.33423305,31.29705764,12.67854497,27.36330847,20.61781132,22.32702737
8453,10.89925505,29.85685972,14.83528463,28.03850747,21.26137074,21.62897279
8454,13.15490504,32.6923417,15.45015002,36.66411203,29.39282063,47.40460086
8455,14.72451955,38.01080401,15.97787555,35.70322031,26.63190374,30.73859386
8456,13.74516558,41.68401642,16.5698049,40.05291778,32.69699575,34.41842856
8457,12.88247499,28.51082462,14.10245712,28.18133788,27.27566042,25.24300181
8458,14.34873773,33.45885616,17.66881223,29.7947086,32.8929688,27.32162415
8459,11.23951026,43.67829867,12.65545526,40.04045958,21.03352198,36.2371699
8460,10.57204625,35.7943014,12.20939797,31.53123427,22.70726647,28.74219602
8461,8.675075482,44.14259183,10.87456836,38.49233857,18.9581195,33.31702715
8462,9.932424206,2.975879767,11.45214493,3.024702402,22.06027054,5.619843832
8463,10.25364588,48.82397261,13.00847083,49.02715761,19.00337905,43.29532826
8464,14.16914608,22.43223999,19.68804328,20.55765892,35.82449823,17.4104524
8465,--,0,--,0,--,0
8466,11.34059476,35.2249754,14.53464416,36.15621607,20.19402999,33.53314189
8467,9.45867687,45.43520012,10.59997565,45.88122154,20.46757798,45.90610499
8468,10.13561404,50.10351305,11.89155876,49.54161878,19.86731441,49.18591146
8469,8.792301871,2.67631815,10.53999879,3.793997282,16.52371127,6.543750664
8470,9.745970349,42.12623443,12.42562542,34.33519007,23.21082331,23.8296289
8471,25.79432681,3.624143466,25.16609462,3.460413444,27.46337268,7.428102333
8472,9.87881976,42.66192806,11.08612912,39.21815433,18.89759953,35.44280243
8473,9.45786336,55.1820357,10.79483937,56.01885506,16.78863477,53.82612142
8474,11.58415702,8.122525231,14.60925063,6.975794545,28.29567091,7.977786549
8475,11.4383478,40.53515901,13.64992323,39.38476848,23.42142262,37.58278108
8476,11.87536299,34.54376839,14.05326906,31.88614536,26.35327665,31.76201625
8477,10.60774589,42.56699451,12.37585524,41.82704811,22.59916984,36.72252331
8478,9.025939321,35.23203827,10.41268848,33.9495626,16.8878105,31.97735085
8479,10.13129913,55.51930734,12.6470626,55.81292832,23.6373307,54.07230005
8480,18.82127614,16.05219879,24.34925191,12.64114374,40.78249549,10.48261416
8481,10.90360695,46.02851851,12.87016634,47.75496703,26.13477709,49.58543035
8482,10.1061762,45.89003045,13.1502886,46.54283696,21.67958876,43.04187359
8483,16.96942083,19.83619096,19.6925893,14.99166642,37.77853371,14.55140217
8484,12.28031468,38.8916206,15.87983729,34.26813041,27.1850789,28.13594146
8485,11.51442751,58.09920755,12.07420476,61.91264439,27.54008542,49.66460564
8486,8.37012833,39.00049606,9.583352296,34.87391749,15.76597191,29.36866136
8487,11.22198205,40.57386323,14.8487832,36.32230819,23.83496808,31.06595102
8489,10.26166687,52.35664117,11.77572923,40.80693848,22.09366493,28.02666943
8490,7.137403716,4.040830376,9.358000492,3.943418505,11.55416106,5.564066556
8491,8.680119166,27.3552635,11.46743766,36.68473669,21.47573946,44.76851514
8492,10.4575151,28.21876465,12.60019308,23.82829581,20.70701608,17.04206603
8493,13.40181254,20.8679426,17.59481691,16.46246257,29.24179706,12.57726837
8494,28.49468925,3.325083557,30.24871446,2.692419534,38.77766981,8.059889111
8495,9.946888449,32.91794467,9.144796828,30.18559894,18.5830933,25.38107038
8496,12.6138331,32.08094149,14.28726583,27.95327364,21.50971474,21.23157025
8497,33.27080723,3.630624217,33.25072911,4.473960411,36.18752791,6.250182809
8498,12.71548945,34.98539712,14.23099515,32.28935907,29.02008157,21.38720845
8499,12.44168657,30.04098006,13.62374114,27.47790462,24.4076399,20.04894882
8500,11.22986693,43.31566389,12.45458747,40.3343864,23.59321882,29.73033193
8501,9.489907061,30.77906203,10.2819268,25.36535427,20.3247542,18.80322451
8502,22.3538306,9.521800128,25.73858548,7.524867815,42.1988413,10.13355075
8503,10.68223482,47.53543845,12.2474451,48.04468972,19.20406367,43.71721647
8504,16.58705904,37.48864509,17.14417218,40.4604491,31.0351391,29.85414095
8505,9.151321882,44.88557339,9.897021791,40.32791833,18.86093015,34.03875855
8506,10.86715425,37.12994734,13.05557073,36.13607316,22.23540262,34.11952372
8507,19.51029765,31.58021564,20.77865638,35.81605463,39.25719238,32.23734035
8508,31.50781588,3.685175015,29.34381528,3.170199429,30.90422644,6.510902065
8509,7.128935436,52.52261376,8.064150796,43.18185703,16.26431123,30.72828149
8510,8.356477452,49.24983196,8.995315938,42.1544887,18.99625191,31.63183607
8511,9.194144413,32.5402824,10.41997972,26.66801409,21.40939047,19.53064504
8512,15.82286058,29.40533188,18.23276921,32.0237253,37.9262544,29.52334579
8513,23.37061396,23.0491978,24.74863989,31.74965407,42.6830246,24.44568358
8515,11.15086996,27.98441699,12.97745358,27.52042972,22.16429385,20.711015
8516,21.05740837,15.42284062,23.10501709,12.50967922,49.98678063,12.19661695
8517,12.32694047,27.28114942,14.08350624,24.00533229,27.92320193,19.26256628
8520,15.70067058,26.36359829,17.35649949,24.53630658,23.8245754,19.05439109
8522,30.3149014,4.807193643,33.0425236,6.984072997,41.78225498,10.79075192
8523,12.61612421,33.21329228,14.49642805,28.82867621,24.78367797,19.90322873
8526,19.61311347,30.810182,24.75620166,36.22884406,41.51287393,30.08329453
8528,13.400058,30.85440123,16.68454434,27.17736873,27.7555681,20.85868164
8529,7.32696182,30.63274531,9.287784854,28.62413894,14.13251278,25.17828985
8531,30.38869004,4.032542995,30.20373489,3.953276598,33.1087842,8.046609909
8532,31.3853477,3.870214376,36.91139088,4.142552686,55.38037886,7.00004
8533,8.223048006,29.97289909,9.258250446,29.6272764,15.7306103,23.97809121
8535,7.978858189,29.298599,9.831968511,23.77179279,16.34707706,18.47996792
8536,15.59341602,24.98924365,17.69832261,25.90516332,29.60195016,20.91729476
8537,9.874700096,34.02405667,11.88121802,34.36531445,18.41261602,26.9299652
8538,30.61364551,3.970968909,31.13526812,5.937215175,32.27145417,7.514832131
8539,10.62225807,57.25030712,12.9876574,54.96973476,19.81215947,51.39397665
8540,10.49796304,40.79145818,12.0947222,39.63692234,19.27665026,35.60463414
8541,10.72395059,44.18989291,12.63890101,43.83753586,20.37078817,44.35513806
8542,11.87244411,30.34039655,14.84005602,28.93541431,23.01843827,25.7982696
8543,11.7364887,30.79168461,13.25314215,30.91363647,21.45371965,29.45450162
8544,24.41794445,13.879063,28.73788842,12.80404876,36.39414682,10.75553768
8545,13.30098851,51.51264321,15.31434795,53.18616517,22.28148337,46.35909244
8546,12.9738082,7.685712557,14.78365256,8.501900023,19.73260261,10.22500398
8547,13.57113401,34.99409372,16.11004951,34.74164264,21.84965756,33.2203716
8549,38.22867669,2.090576451,35.42921023,2.927305654,38.53901574,7.034740499
8550,9.610484139,53.22320793,11.19262163,54.05424031,20.33912163,53.85617494
8551,9.732176246,38.42070877,11.51600984,35.69436404,21.16930919,27.65914114
8552,16.42154216,35.46614087,17.84560318,33.90426705,21.64617893,28.60684146
8553,25.67789865,22.30364197,26.91292851,22.87154132,45.07069355,15.89330173
8554,28.43514131,6.551806507,28.8877994,7.503147456,34.32781797,17.09769363
8555,14.47019393,35.71683845,16.49089519,34.09211978,25.79566838,29.3048302
8556,29.31132506,3.397956514,27.73478468,4.531178347,32.90671329,5.798135333
8558,9.268427192,47.59925189,10.14701987,47.9887375,19.51473451,45.92623449
8559,6.399564953,45.92850318,7.267915735,47.75479716,8.571916632,45.42062308
8560,8.177699979,58.06543055,10.85168211,59.04386697,19.19003411,58.20238427
8561,25.10980788,17.07128885,26.13452647,18.00850285,30.34465934,11.66140139
8562,13.54845547,38.52204786,15.32190315,34.05801556,24.52449241,25.99139642
8563,33.34301249,3.609544636,33.9940703,3.704849636,39.3754274,6.628390833
8564,28.03185768,9.54383423,28.18320183,13.74094127,33.49766034,14.55368203
8565,26.27687917,3.446950169,30.94963303,4.470973578,37.03457539,6.157390638
8566,29.98986573,19.77096232,32.53433981,22.72801863,40.04648493,23.00973957
8567,11.02848687,46.5622298,12.89537539,50.84507739,25.35160938,46.14649898
8571,28.01370433,11.01709041,35.58432878,15.58428081,48.10889032,17.27867897
8572,10.80064375,29.31420319,13.06905983,32.08418509,22.45070224,35.06598075
8573,9.95166534,68.67387594,13.1938958,64.07980525,18.68624585,56.40741997
8581,20.56623879,30.70188564,25.20030636,28.46312353,37.08544527,21.63282092
8583,17.17868377,35.76777804,19.58245167,32.65673496,25.38587591,26.35269189
8584,34.84853204,6.730086183,35.61984588,6.798833028,44.22255378,13.13433769
8587,17.68094698,34.60846505,20.65847921,31.94815363,27.73682194,28.86589905
8592,33.52997093,3.721235182,36.84877068,5.000338514,44.06800224,7.548940827
8595,13.60307125,48.25396178,15.54030309,47.70021967,22.61040141,44.43765934
8606,18.02374681,31.25893145,21.88285607,29.900993,32.52927012,36.46150087
8607,--,61.31764236,--,50.6022144,--,44.64022498
8608,13.94704146,42.89958527,16.61208245,45.85647532,23.08359983,50.97462106
8609,25.68932077,54.31916674,28.4230934,62.374251,38.80770295,67.53631708
8610,24.44329596,40.92168305,25.65569593,42.59984225,34.17959047,48.79632174
8611,10.83312223,63.89330151,12.04401099,55.98055799,17.69245313,46.65051517
8612,17.55580107,3.731997872,19.5106692,3.251361686,28.85016595,3.004798616
8613,39.13990231,4.510850006,36.82730584,4.836059294,35.3514842,6.157942304
8614,19.71504684,26.9898649,22.61657313,25.63527169,26.8551329,22.05311351
8615,21.60851594,36.95455062,24.87376098,35.21292828,30.07478553,33.17518582
8616,48.91269125,4.751697842,49.32818668,6.54409855,54.02244607,7.7866537
8617,19.75803464,42.9509261,19.87831201,36.65966148,26.89494319,33.08188215
8618,35.68656518,4.166400356,41.35851218,5.960387451,49.29190817,8.376029227
8619,17.63190408,36.46469362,19.22194422,29.63579422,25.89148251,23.09764366
8620,17.58340291,6.679314427,20.62279847,5.703653174,30.58875102,5.926685551
8621,28.97213117,5.389393837,31.80521789,7.989415467,44.51941952,10.14918243
8622,19.70437521,29.95755924,23.42691115,22.10685033,34.75908655,14.38110532
8623,20.41647479,27.35818025,25.50423521,18.3765704,37.95970502,15.065952
8624,26.49578891,15.39758068,32.11332198,12.88860379,49.86454815,12.26991602
8625,25.68127679,8.142776342,31.34424492,10.38741707,45.0241789,12.77558406
8627,21.03935038,24.45918948,24.85819823,17.87455902,31.78128389,14.09019788
8628,28.83783522,4.654347634,30.73174865,6.767634991,44.84233467,8.890690951
8629,13.51398138,31.47886004,15.14787943,23.95873137,23.87333748,18.44057656
8630,16.71665066,37.06357507,20.48394701,31.78535691,26.06512472,20.25588235
8631,26.60399481,20.81833811,31.40244356,17.14542466,49.49418043,18.29587564
8632,15.09579236,38.85763342,19.88996747,26.34510709,24.3822288,20.79948538
8633,21.04950413,36.59618644,25.32462893,26.31621893,34.08113407,19.48645465
8634,24.25193975,6.503373317,27.87841277,8.789839873,35.10106915,9.722787249
8635,34.98358411,5.241508113,32.64467947,5.256910416,34.64537363,5.751113783
8636,9.307113319,51.10476497,11.23814081,38.94700955,11.24499819,27.18249357
8637,--,59.62843565,--,53.77913312,--,56.90103296
8638,38.03256457,2.997943742,39.15578182,5.468727216,50.82094125,5.205935025
8639,19.97267148,36.65066595,21.78857522,25.1744626,29.89946207,15.6080504
8640,20.99446369,29.02096598,21.72804481,20.85305147,29.06090324,14.36114582
8641,22.50383544,8.004383684,26.44382985,8.922776374,31.50114947,10.56767836
8642,25.8624209,4.526682753,30.37362729,5.563244676,35.24351333,6.670746757
8643,19.89256794,33.11279256,24.98457906,27.48104406,32.41559381,21.11752196
